-31.78, 115.09, -21.23, -4.99, -3.84, -12.00, -0.33, -0.28, 0.88, 250199295, 1215384502, 37060, 712623
-31.78, 115.09, -21.23, -6.29, -4.27, -12.63, -0.33, -0.29, 0.86, 250199295, 1215384502, 37060, 712629
-0.98, 100.58, -28.52, 19.75, 8.07, -26.48, -0.36, -0.22, 0.90, 250199290, 1215384348, 36050, 713802
-0.98, 100.58, -28.52, 19.11, 7.17, -26.56, -0.37, -0.21, 0.88, 250199290, 1215384348, 36050, 713809
-0.98, 100.58, -28.52, 18.22, 6.87, -26.57, -0.37, -0.20, 0.86, 250199290, 1215384348, 36050, 713815
-0.98, 100.58, -28.52, 17.13, 7.18, -26.28, -0.38, -0.19, 0.84, 250199290, 1215384348, 36050, 713821
-0.98, 100.58, -28.52, 16.31, 7.90, -25.60, -0.39, -0.18, 0.83, 250199290, 1215384348, 36050, 713827
-0.98, 100.58, -28.52, 15.02, 10.48, -23.74, -0.39, -0.17, 0.81, 250199290, 1215384348, 36050, 713833
-0.98, 100.58, -28.52, 14.79, 11.89, -22.70, -0.40, -0.16, 0.80, 250199290, 1215384348, 36050, 713839
-0.98, 100.58, -28.52, 14.97, 14.37, -20.20, -0.40, -0.16, 0.81, 250199290, 1215384348, 36050, 713849
-0.98, 100.58, -28.52, 15.40, 15.33, -19.09, -0.40, -0.17, 0.82, 250199290, 1215384348, 36050, 713855
-0.98, 100.58, -28.52, 16.03, 15.84, -18.05, -0.40, -0.18, 0.83, 250199290, 1215384348, 36050, 713861
-0.98, 100.58, -28.52, 17.80, 15.88, -16.72, -0.40, -0.19, 0.84, 250199290, 1215384348, 36050, 713867
-0.98, 100.58, -28.52, 18.99, 15.62, -16.60, -0.40, -0.21, 0.86, 250199290, 1215384348, 36050, 713873
-0.98, 100.58, -28.52, 19.98, 15.30, -16.68, -0.40, -0.22, 0.87, 250199290, 1215384348, 36050, 713879
-0.98, 100.58, -28.52, 20.56, 14.95, -16.87, -0.40, -0.24, 0.88, 250199290, 1215384348, 36050, 713886
-0.98, 100.58, -28.52, 20.35, 14.63, -17.04, -0.40, -0.26, 0.89, 250199290, 1215384348, 36050, 713892
-0.98, 100.58, -28.52, 16.78, 13.85, -17.57, -0.39, -0.28, 0.90, 250199290, 1215384348, 36050, 713898
0.49, 97.12, -29.94, 14.62, 13.33, -18.30, -0.39, -0.29, 0.89, 250199290, 1215384348, 36050, 713904
0.49, 97.12, -29.94, 13.00, 12.60, -19.52, -0.39, -0.29, 0.89, 250199290, 1215384348, 36050, 713910
