-48.00, 59.52, 3.96, 12.32, 3.71, -28.77, -0.40, -0.16, 0.79, 250193810, 1215403207, 5060, 502378
-48.00, 59.52, 3.96, 12.19, 4.84, -28.46, -0.41, -0.18, 0.80, 250193810, 1215403207, 5060, 502384
-47.34, 75.02, 5.23, 2.26, 6.14, 2.78, -0.47, -0.19, 0.69, 250193863, 1215403208, 8050, 505185
-47.34, 75.02, 5.23, 1.57, 7.66, 4.28, -0.46, -0.19, 0.68, 250193863, 1215403208, 8050, 505191
-47.34, 75.02, 5.23, 0.72, 9.00, 5.74, -0.47, -0.19, 0.68, 250193863, 1215403208, 8050, 505197
-47.34, 75.02, 5.23, 0.31, 10.28, 7.21, -0.48, -0.20, 0.69, 250193863, 1215403208, 8050, 505203
-47.34, 75.02, 5.23, 1.17, 11.44, 8.76, -0.48, -0.21, 0.69, 250193863, 1215403208, 8050, 505209
-47.34, 75.02, 5.23, 4.01, 13.71, 10.70, -0.49, -0.26, 0.69, 250193863, 1215403208, 8050, 505214
-47.34, 75.02, 5.23, 5.12, 14.76, 10.96, -0.49, -0.28, 0.70, 250193863, 1215403208, 8050, 505220
-47.34, 75.02, 5.23, 5.62, 15.50, 10.70, -0.50, -0.29, 0.72, 250193863, 1215403208, 8050, 505226
-47.34, 75.02, 5.23, 5.78, 15.88, 10.21, -0.50, -0.31, 0.74, 250193863, 1215403208, 8050, 505232
-47.34, 75.02, 5.23, 5.26, 15.69, 9.57, -0.49, -0.33, 0.75, 250193863, 1215403208, 8050, 505238
-47.34, 75.02, 5.23, 4.59, 14.16, 6.84, -0.48, -0.35, 0.76, 250193863, 1215403208, 8050, 505244
-47.34, 75.02, 5.23, 4.02, 13.43, 4.81, -0.48, -0.36, 0.77, 250193863, 1215403208, 8050, 505250
-46.85, 75.19, 5.39, 3.23, 12.41, 2.90, -0.48, -0.36, 0.77, 250193863, 1215403208, 8050, 505256
-46.85, 75.19, 5.39, 2.18, 10.86, 1.29, -0.48, -0.35, 0.77, 250193863, 1215403208, 8050, 505262
-46.85, 75.19, 5.39, 1.42, 9.12, -0.23, -0.48, -0.35, 0.75, 250193863, 1215403208, 8050, 505268
-46.85, 75.19, 5.39, 2.72, 7.37, -3.49, -0.48, -0.35, 0.73, 250193863, 1215403208, 8050, 505274
-46.85, 75.19, 5.39, 3.94, 7.31, -4.84, -0.49, -0.32, 0.72, 250193863, 1215403208, 8050, 505280
-46.85, 75.19, 5.39, 4.52, 7.32, -5.78, -0.48, -0.31, 0.72, 250193863, 1215403208, 8050, 505286
